cd_upper,class_acc
0.0,0.9609616795529403
0.5,0.9452322978869029
1.0,0.906350682920043
1.5,0.8801107480583857
2.0,0.850884636937629
2.5,0.8489732785586893
3.0,0.8318591853763777
3.5,0.8327964037234963
4.0,0.7709536040972641
