cd_upper,class_acc
0.0,0.9610964409868983
0.5,0.9528657821437225
1.0,0.9360313750260246
1.5,0.9500144407699371
2.0,0.9485969549817905
2.5,0.9358161065652167
3.0,0.9313159147695252
3.5,0.9201564714694503
4.0,0.8920189919099885
