cd_upper,class_acc
0.0,0.9474631821311771
0.5,0.8813441498521082
1.0,0.837105790181166
1.5,0.8200146850275918
2.0,0.790241242140252
2.5,0.7771913836588625
3.0,0.7706132288844165
3.5,0.7386474550017883
4.0,0.6357822934397795
