-22.372098,-18.742344,4.615776,0.000000,1.000000
-39.486252,-18.192099,0.323981,-0.000000,-1.000000
-10.958062,-9.977868,4.079998,-0.000000,1.000000
11.709028,-88.745481,1.558694,0.000000,1.000000
-107.149879,2.533535,0.577467,-0.000000,-1.000000
-32.969591,-20.370742,0.302773,-0.000000,-1.000000
-59.210149,-13.999781,0.270707,-0.000000,-1.000000
-133.786409,12.538900,4.685573,0.000000,-1.000000
-67.912724,-16.700611,8.851707,0.000000,1.000000
-16.298189,-79.737356,16.841003,0.000000,-1.000000
-21.965202,-18.739138,4.336935,0.000000,1.000000
-21.360007,-18.743486,6.760980,0.000000,1.000000
-16.445867,-18.743624,3.195533,-0.000000,1.000000
-40.008134,-19.200323,0.612569,-0.000000,1.000000
-25.287702,-18.743542,4.147521,0.000000,1.000000
-14.358625,-57.237907,2.349335,-0.000000,-1.000000
-13.966156,0.793763,1.044731,-0.003663,-1.000000
-40.008131,-20.851384,2.394821,-0.000000,1.000000
-33.022791,-22.541487,2.347930,-0.000000,-1.000000
-1.855288,-12.715258,1.208322,0.334987,0.000000
-19.175457,-18.743118,4.515089,0.000000,1.000000
-50.330660,2.691494,0.027928,-0.000000,-1.000000
-39.199735,-21.882388,8.401598,0.000000,1.000000
-14.013285,-30.721088,8.489355,0.000000,1.000000
-38.150346,-14.914161,0.322434,-0.000000,-1.000000
-21.499539,-18.743727,3.879002,-0.000000,1.000000
-67.912729,-16.286916,9.873472,0.000000,1.000000
-13.741909,-26.407671,7.095905,0.000000,1.000000
-67.912728,-17.178404,8.405829,0.000000,1.000000
-48.116451,-17.402241,2.901136,-0.000000,1.000000
-10.974675,1.691932,6.638143,0.000000,1.000000
-59.592093,-11.082617,0.228702,-0.000000,-1.000000
-9.371891,-8.168094,0.168981,-0.000000,-1.000000
-40.008132,-18.332784,1.648916,-0.000000,1.000000
-20.629811,-18.743260,2.738107,-0.000000,1.000000
-6.051059,-85.158137,-0.000000,-0.000000,1.000000
-16.656708,-18.743614,8.713077,0.000000,1.000000
-20.857539,-18.638162,3.982170,-0.000000,1.000000
-13.669672,-7.898267,0.179163,-0.000000,-1.000000
-10.972125,-0.877363,6.556536,0.000000,-1.000000
-22.054224,-18.741012,5.359714,0.000000,1.000000
-15.108089,-21.877477,6.548978,0.000000,1.000000
-16.566503,-18.743618,4.949411,0.000000,1.000000
-40.008126,-18.484650,4.105683,0.000000,1.000000
-50.237976,-7.182463,1.144049,-0.000000,-1.000000
-40.008139,-20.193478,1.082931,-0.000000,1.000000
-21.189588,-18.743524,6.482619,0.000000,1.000000
-27.333459,0.192694,1.562627,-0.705999,-1.000000
-25.247469,-2.413496,0.631833,-0.002651,0.000000
-40.008111,-19.480847,1.238266,-0.000000,1.000000
-12.210368,-2.636863,1.482404,2.485794,0.000000
-36.246942,-24.906179,7.512095,0.000000,1.000000
5.964059,-24.940033,3.766251,0.000000,-1.000000
-15.386229,-25.226077,11.187617,0.000000,1.000000
-13.194853,-2.469951,1.293992,2.533376,0.000000
-14.218943,-13.469481,0.271798,-0.000000,-1.000000
-15.108097,-20.682093,3.451295,-0.000000,1.000000
-75.773339,5.400857,0.179163,0.000000,-1.000000
-67.286452,8.682639,0.179713,0.000000,-1.000000
-43.440556,-23.893164,15.248678,0.000000,-1.000000
-18.333073,-77.623083,9.816182,0.000000,1.000000
-38.540183,-21.855488,6.539170,0.000000,1.000000
-16.582715,-14.171463,0.298370,-0.000000,-1.000000
-15.671364,-17.411413,0.375349,-0.000000,-1.000000
-47.529609,-17.443584,7.859936,0.000000,1.000000
-14.977337,-24.561825,8.457459,0.000000,1.000000
-36.246966,-25.341691,5.488343,0.000000,1.000000
-18.567746,-80.295652,19.880613,0.000000,-1.000000
-14.028894,-6.572091,0.179164,-0.000000,-1.000000
-24.304120,-18.743508,9.846074,0.000000,1.000000
-15.076044,-34.181276,2.144569,-0.000000,1.000000
-21.683748,-18.744106,2.873882,-0.000000,1.000000
-17.113497,-35.397469,14.039326,0.000000,1.000000
-16.280361,-18.743615,4.329491,0.000000,1.000000
5.801520,-27.080681,4.531052,0.000000,-1.000000
-34.387453,-9.502341,0.230024,-0.000000,-1.000000
-22.506801,-18.742828,3.927726,-0.000000,1.000000
-57.917602,-13.460564,0.262750,-0.000000,-1.000000
-15.108096,-31.761876,5.634223,0.000000,1.000000
-15.163090,-18.556466,3.595942,-0.000000,1.000000
-20.296123,-18.739746,9.034207,0.000000,1.000000
-16.354749,-18.743610,9.541011,0.000000,1.000000
-61.982801,4.413442,0.179164,-0.000000,-1.000000
-43.067303,-29.231301,14.958506,0.000000,-1.000000
-15.108100,-20.093859,6.087299,0.000000,1.000000
-30.611634,-96.816875,0.481981,-0.000000,-1.000000
-14.810976,-16.663377,0.290595,-0.000000,-1.000000
-26.988998,-18.499201,9.445972,0.000000,1.000000
-37.984276,-21.882370,3.565653,-0.000000,1.000000
-24.685497,-18.743524,5.312709,0.000000,1.000000
-7.929574,-24.488655,0.006868,-0.000000,-1.000000
-16.544613,-18.743609,4.515387,0.000000,1.000000
-25.719805,-18.743502,4.631098,0.000000,1.000000
-6.869349,-16.783962,0.000000,-0.000000,-1.000000
-40.008124,-20.994755,3.657747,-0.000000,1.000000
-63.508166,-46.634153,25.882968,0.000000,-1.000000
-53.773610,-4.143691,0.029696,-0.000000,-1.000000
-15.108090,-21.339122,5.750923,0.000000,1.000000
-39.182618,-21.882378,6.481804,0.000000,1.000000
-15.798049,-18.743601,7.693392,0.000000,1.000000
-8.413493,-13.959912,0.152400,-0.000000,-1.000000
-40.008128,-20.259749,4.245331,0.000000,1.000000
-27.272144,-7.474912,0.075541,-0.000000,-1.000000
-14.939899,-24.741458,4.736971,0.000000,1.000000
-24.506960,-18.743481,8.626524,0.000000,1.000000
-22.830785,-18.713137,9.119321,0.000000,1.000000
-19.315633,-18.743122,3.889843,-0.000000,1.000000
-10.941856,-9.973391,1.273769,-0.000000,1.000000
-15.108089,-28.450280,1.566275,-0.000000,1.000000
-20.979512,-18.638345,2.671699,-0.000000,1.000000
-40.008136,-21.624877,2.020227,-0.000000,1.000000
-15.042413,-43.017526,10.321410,0.000000,1.000000
-0.288188,-12.664513,6.090391,0.000000,1.000000
-39.853850,-17.256408,4.723968,0.000000,1.000000
-15.350048,-35.448515,11.096447,0.000000,1.000000
-67.384665,-19.693922,0.213483,-0.000000,1.000000
-5.241051,-33.856271,0.356185,-1.378099,0.000000
-24.609021,-18.743469,3.137624,-0.000000,1.000000
-15.108098,-20.263690,4.428423,0.000000,1.000000
-15.108088,-42.188527,6.433307,0.000000,1.000000
7.809490,-65.153256,7.585856,0.000000,-1.000000
-22.469388,-18.742894,3.223835,-0.000000,1.000000
-37.331653,1.307735,0.262164,-1.537866,-1.000000
-15.422020,-8.388187,0.206565,-0.000000,-1.000000
-68.963254,-11.142227,8.199935,0.000000,1.000000
-88.825652,0.923489,0.026765,-0.000000,-1.000000
-20.712827,-18.739661,9.248094,0.000000,1.000000
-15.108082,-28.380865,7.047831,0.000000,1.000000
-67.912724,-18.048586,6.510332,0.000000,1.000000
2.184015,-77.929101,0.010064,0.000000,-1.000000
-10.979012,-9.983691,5.799390,0.000000,1.000000
-16.402219,-18.743603,3.972297,-0.000000,1.000000
-11.212931,-18.965138,0.182776,-0.000000,-1.000000
-40.008140,-20.626465,4.995918,0.000000,1.000000
-40.008131,-21.318562,5.394213,0.000000,1.000000
-40.008128,-18.190045,2.111674,-0.000000,1.000000
-15.703903,-18.743609,7.919950,0.000000,1.000000
-10.256791,-6.538584,0.157093,-0.000000,-1.000000
14.718803,-111.818117,2.052895,0.000000,-1.000000
-23.129144,-18.742875,1.094988,-0.000000,-1.000000
-41.518586,-17.443551,4.352977,0.000000,1.000000
-1.997213,-34.001597,1.504850,3.158411,0.000000
7.959251,-65.793363,4.536979,0.000000,-1.000000
-38.394707,-21.832699,1.260702,-0.000000,1.000000
-51.881061,-5.496838,0.151010,-0.000000,-1.000000
-67.912717,-17.315955,0.937401,-0.000000,-1.000000
-46.275681,-17.439605,12.847217,0.000000,1.000000
-40.665364,-17.185788,12.242630,0.000000,1.000000
-5.937510,-18.177710,-0.000001,-0.000000,-1.000000
-37.565853,-22.007171,10.118260,0.000000,1.000000
-52.078944,7.896678,0.179585,0.000000,-1.000000
-12.325842,-11.178990,0.214184,-0.000000,-1.000000
-24.732211,-18.743505,4.043740,-0.000000,1.000000
-30.088300,-15.099543,0.278552,-0.000000,-1.000000
-64.734030,-44.862059,25.320824,0.000000,-1.000000
-21.013156,-18.638382,3.792047,-0.000000,1.000000
-15.108094,-41.395881,7.111588,0.000000,1.000000
-25.741618,-18.743515,4.135583,0.000000,1.000000
-24.024872,-18.743530,4.848248,0.000000,1.000000
-26.543528,-18.561765,9.206145,0.000000,1.000000
-23.216595,-18.649824,1.890101,-0.000000,-1.000000
-3.885115,-12.783032,6.622727,0.000000,-1.000000
-26.873720,-18.561755,1.648476,-0.000000,1.000000
-40.008121,-20.155183,6.254934,0.000000,1.000000
-42.754168,-17.443570,3.580814,-0.000000,1.000000
-38.477880,-7.510088,0.181852,-0.000000,1.000000
-34.733230,4.795813,0.179163,0.000000,-1.000000
-69.263032,-12.379110,3.862027,-0.000000,1.000000
-11.006788,-9.991408,3.666306,-0.000000,1.000000
-14.939906,-18.729375,4.047335,-0.000000,1.000000
-19.341610,-18.743120,6.261791,0.000000,1.000000
-40.008140,-19.233238,0.539658,-0.000000,1.000000
-8.577894,-9.752361,0.153885,-0.000000,-1.000000
-41.116380,-17.443555,9.325142,0.000000,1.000000
-18.879191,-18.743098,5.163833,0.000000,1.000000
-19.881927,-18.743170,4.160839,0.000000,1.000000
-24.971931,-18.743479,4.752327,0.000000,1.000000
-39.467074,-18.095292,9.642670,0.000000,1.000000
-20.644114,-18.743216,1.344777,-0.000000,1.000000
-21.959288,-18.738117,4.029805,-0.000000,1.000000
-42.203542,-17.443553,7.635917,0.000000,1.000000
