cd_upper,class_acc
0.0,0.9465817849584329
0.5,0.9302090326680947
1.0,0.9284126837060095
1.5,0.9291883000574964
2.0,0.929960722881901
2.5,0.919426612871208
3.0,0.9178920959225145
3.5,0.9241903825462499
4.0,0.882039914028056
