cd_lower,mIoU,OA,IoU_0,IoU_1,IoU_2,IoU_3
0.0,0.6461452740078555,0.8895824535472973,0.7905874818297232,0.8492979651080654,0.1579103185375914,0.7867853305560422
0.5,0.6358949514100753,0.887313179347826,0.7729914404051716,0.8456949774394055,0.14035977365281704,0.7845336141429073
1.0,0.6384732049861755,0.8860189461032388,0.7894099062762024,0.8427704293013072,0.138046666021728,0.7836658183454649
1.5,0.6523492442097535,0.8898613721804511,0.8155970289331042,0.8472201444715315,0.15659382147728523,0.789985981957093
2.0,0.6497024183379707,0.8899597434497817,0.8132529749510352,0.8482548644627899,0.1478525821111327,0.7894492518269249
2.5,0.6511245075372559,0.8893054780505952,0.8285171275279126,0.84575184251649,0.14059990992715457,0.7896291501774667
3.0,0.6515565528792745,0.888495083512931,0.8265646350260638,0.8466781309333574,0.14982356046889525,0.7831598850887815
3.5,0.6465507485178431,0.8883979611280488,0.7991203897854307,0.8469485181168689,0.15828070374867367,0.7818533824203991
4.0,0.6448122742552499,0.8909827506188119,0.796879581568941,0.8503789528335008,0.14213031204458298,0.7898602505739745
