cd_upper,class_acc
0.0,0.9509772339437317
0.5,0.9444594669008775
1.0,0.9374055803829648
1.5,0.9403213933395925
2.0,0.9362468178144395
2.5,0.9433213357988854
3.0,0.9296361159643007
3.5,0.9097305854246625
4.0,0.8350351244927019
